bin	seqname	contigLen	totalAvgDepth	contig_%GC
bin.303	Contig78080703	7172.0	7.0	56
bin.303	Contig78217665	13720.0	7.4	57
bin.303	Contig78217667	8293.0	7.2	58
bin.303	Contig78474957	7847.0	8.7	58
bin.303	Contig78474958	7996.0	7.7	59
bin.303	Contig78720876	5264.0	7.3	56
bin.303	Contig79252600	12432.0	7.5	58
bin.303	Contig79252603	13709.0	8.1	56
bin.303	Contig79252605	12915.0	8.6	56
bin.303	Contig79252606	6047.0	8.3	56
bin.303	Contig80391012	5027.0	7.5	56
bin.303	Contig80391019	5800.0	7.3	55
bin.303	Contig80391024	11351.0	7.8	56
bin.303	Contig80734951	10517.0	8.5	57
bin.303	Contig80860918	16637.0	7.8	58
bin.303	Contig81388367	5031.0	7.4	58
bin.303	Contig82065706	6034.0	7.9	59
bin.303	Contig82530721	11369.0	7.9	54
bin.303	Contig83031894	6991.0	7.5	57
bin.303	Contig83277554	5467.0	7.1	59
bin.303	Contig83357902	8391.0	7.0	57
bin.303	Contig83501151	6503.0	8.1	56
bin.303	Contig83794421	8448.0	8.2	59
bin.303	Contig83794422	5535.0	7.7	56
bin.303	Contig83800092	6558.0	7.6	55
bin.303	Contig84047227	7610.0	8.3	58
bin.303	Contig84238345	12902.0	9.0	57
bin.303	Contig84990293	5172.0	7.6	57
bin.303	Contig85041925	9316.0	7.7	56
bin.303	Contig85041926	8542.0	7.7	59
bin.303	Contig85041928	19734.0	7.9	58
bin.303	Contig85064901	5485.0	7.2	58
bin.303	Contig85064903	7194.0	7.1	59
bin.303	Contig85064905	13640.0	9.0	55
bin.303	Contig85398975	6043.0	6.9	57
bin.303	Contig85398976	9693.0	7.4	58
bin.303	Contig85398977	6373.0	6.4	59
bin.303	Contig85416187	11684.0	8.1	57
bin.303	Contig85416188	9720.0	7.2	58
bin.303	Contig87243902	7591.0	8.0	56
bin.303	Contig87555716	7978.0	7.5	57
bin.303	Contig87875274	5494.0	8.0	56
bin.303	Contig88567938	9174.0	8.1	56
bin.303	Contig88883928	8718.0	7.4	57
bin.303	Contig89306120	6764.0	7.6	56
bin.303	Contig89652922	14135.0	7.8	58
bin.303	Contig89670307	10608.0	8.9	57
bin.303	Contig89809036	25961.0	8.4	57
bin.303	Contig89953311	7979.0	7.9	56
bin.303	Contig91933298	5827.0	8.0	56
bin.303	Contig92007577	8837.0	8.0	58
bin.303	Contig92007578	5206.0	8.4	55
bin.303	Contig92210283	14990.0	8.4	55
bin.303	Contig92210285	21185.0	8.4	55
bin.303	Contig92494561	7872.0	8.5	57
bin.303	Contig95697765	20062.0	8.3	57
bin.303	Contig96681101	22139.0	8.1	56
bin.303	Contig97485580	5805.0	9.3	56
bin.303	Contig97485582	5923.0	7.7	58
bin.303	Contig97672479	11063.0	7.7	59
bin.303	Contig98133386	8256.0	9.3	57
bin.303	Contig98162500	5607.0	7.3	59
bin.303	Contig98554109	18257.0	7.5	57
bin.303	Contig98554110	6223.0	7.8	58
bin.303	Contig100079296	12356.0	7.8	58
bin.303	Contig100079297	8002.0	7.0	56
bin.303	Contig100840245	12492.0	8.1	54
bin.303	Contig101033506	8937.0	7.6	57
bin.303	Contig101033508	9508.0	8.1	58
bin.303	Contig102188965	8008.0	7.2	58
bin.303	Contig102488239	13626.0	7.4	59
bin.303	Contig102893599	7495.0	7.5	58
bin.303	Contig103375592	10426.0	8.2	57
bin.303	Contig103375593	9411.0	7.9	57
bin.303	Contig103375594	7136.0	7.7	59
bin.303	Contig103375595	5197.0	8.2	58
bin.303	Contig103375596	5917.0	7.4	59
bin.303	Contig103422726	10063.0	7.3	55
bin.303	Contig103422728	6721.0	7.3	59
bin.303	Contig104204975	7585.0	8.7	57
bin.303	Contig105064340	6990.0	8.7	57
bin.303	Contig105305944	5862.0	7.7	57
bin.303	Contig105594757	5145.0	7.0	58
bin.303	Contig105594758	7813.0	7.7	59
bin.303	Contig106090109	5180.0	9.8	52
bin.303	Contig107698387	10403.0	7.4	59
bin.303	Contig108200335	5069.0	5.7	53
bin.303	Contig108596044	6069.0	7.8	58
bin.303	Contig108596045	5070.0	8.6	58
bin.303	Contig108731603	7133.0	7.6	56
bin.303	Contig108773648	12504.0	8.1	58
bin.303	Contig108961720	5559.0	6.5	59
bin.303	Contig109008776	7702.0	8.0	59
bin.303	Contig109008777	8950.0	8.9	57
bin.303	Contig109232963	5423.0	8.5	54
bin.303	Contig109232967	21170.0	8.8	55
bin.303	Contig110739783	21792.0	7.7	57
bin.303	Contig110928904	12474.0	8.0	54
bin.303	Contig111259738	6423.0	8.2	58
bin.303	Contig111750623	7413.0	7.7	57
bin.303	Contig111886700	12814.0	8.4	57
bin.303	Contig111886701	6226.0	7.3	58
bin.303	Contig112862969	9383.0	8.3	56
bin.303	Contig113253262	9741.0	8.2	58
bin.303	Contig114196333	10076.0	7.6	57
bin.303	Contig114545735	5386.0	7.4	59
bin.303	Contig114670286	5212.0	7.1	58
bin.303	Contig114948816	10486.0	7.5	55
bin.303	Contig115411885	8805.0	8.0	54
bin.303	Contig115411887	6446.0	7.7	55
bin.303	Contig115411888	11228.0	9.0	55
bin.303	Contig115411889	5865.0	8.7	56
bin.303	Contig115994360	9133.0	10.1	53
bin.303	Contig116683796	6055.0	8.4	56
bin.303	Contig117648339	6076.0	7.9	58
bin.303	Contig117648341	8585.0	8.1	58
bin.303	Contig118095318	6886.0	7.5	58
bin.303	Contig118202570	22817.0	7.9	58
bin.303	Contig118798655	11549.0	8.0	58
bin.303	Contig118965768	13178.0	7.6	58
bin.303	Contig118965772	11733.0	7.8	58
bin.303	Contig119837396	22749.0	8.3	58
bin.303	Contig119897057	7508.0	8.2	55
bin.303	Contig119897058	6365.0	8.9	55
bin.303	Contig119897060	9456.0	9.1	54
bin.303	Contig120404606	12650.0	7.8	56
bin.303	Contig120518089	6342.0	9.1	54
bin.303	Contig120518090	9102.0	7.8	59
bin.303	Contig120709622	5983.0	7.2	58
bin.303	Contig120709623	7216.0	7.1	60
bin.303	Contig121309098	13603.0	7.9	55
bin.303	Contig121611219	10636.0	8.2	57
bin.303	Contig122017797	9727.0	7.9	59
bin.303	Contig122574367	13991.0	8.3	59
bin.303	Contig122634007	6097.0	7.7	58
bin.303	Contig122657985	7096.0	7.0	57
bin.303	Contig122657986	10711.0	7.3	59
bin.303	Contig124312111	11706.0	8.1	59
bin.303	Contig124641466	7038.0	7.7	58
bin.303	Contig125590726	6972.0	7.2	59
bin.303	Contig125590727	7456.0	7.8	59
bin.303	Contig125740683	5679.0	8.9	55
bin.303	Contig125862784	8551.0	8.6	57
bin.303	Contig126137979	9532.0	7.2	57
bin.303	Contig127297859	6903.0	8.6	58
bin.303	Contig127297861	9866.0	7.4	58
bin.303	Contig127531043	6511.0	8.6	55
bin.303	Contig127531044	9694.0	7.9	56
bin.303	Contig127531169	11994.0	8.4	58
bin.303	Contig127531171	9395.0	8.6	58
bin.303	Contig127561052	6926.0	8.1	60
bin.303	Contig127627187	7131.0	7.1	57
bin.303	Contig127813988	13550.0	8.0	57
bin.303	Contig128271298	8957.0	7.9	57
bin.303	Contig129140629	8517.0	7.4	57
bin.303	Contig129182909	8365.0	7.6	59
bin.303	Contig129190914	17463.0	8.6	57
bin.303	Contig129207068	25715.0	7.8	59
bin.303	Contig129207069	6556.0	7.5	59
bin.303	Contig129853219	9165.0	8.4	57
bin.303	Contig129853220	17029.0	7.9	57
bin.303	Contig130505527	11082.0	7.7	56
bin.303	Contig130505528	6921.0	7.9	57
bin.303	Contig130644459	7773.0	8.9	57
bin.303	Contig130753239	9048.0	7.7	59
bin.303	Contig130777432	12591.0	7.2	57
bin.303	Contig130813727	10367.0	8.9	58
bin.303	Contig130813728	28354.0	8.2	57
bin.303	Contig130844012	20176.0	7.8	59
bin.303	Contig131159202	15477.0	7.8	58
bin.303	Contig131159203	13152.0	8.2	57
bin.303	Contig131965923	10630.0	7.9	57
bin.303	Contig132026829	8900.0	7.5	55
bin.303	Contig132438485	6772.0	10.4	55
bin.303	Contig132614702	6710.0	8.5	60
bin.303	Contig132614703	6034.0	7.1	59
bin.303	Contig132614704	6946.0	6.6	56
bin.303	Contig134474532	15037.0	8.1	57
bin.303	Contig134578242	10179.0	9.3	54
bin.303	Contig134608629	5154.0	9.1	57
bin.303	Contig134608630	12361.0	8.8	59
bin.303	Contig134687717	15810.0	8.5	58
bin.303	Contig136260693	5690.0	8.4	57
bin.303	Contig136260694	14844.0	8.2	57
bin.303	Contig136272815	11904.0	8.6	58
bin.303	Contig136272817	20043.0	8.2	58
bin.303	Contig139820373	6947.0	8.4	56
bin.303	Contig139850880	6785.0	7.9	57
bin.303	Contig139850881	5218.0	8.3	56
bin.303	Contig140015855	8527.0	6.7	59
bin.303	Contig140213083	6932.0	8.2	57
bin.303	Contig140291802	9584.0	8.3	57
bin.303	Contig140696707	7631.0	8.2	59
bin.303	Contig141046227	9679.0	7.0	56
bin.303	Contig141119849	10471.0	8.8	57
bin.303	Contig141150543	7840.0	7.9	55
bin.303	Contig141150544	12658.0	7.9	58
bin.303	Contig141150545	19775.0	8.5	57
bin.303	Contig141512293	5791.0	8.3	58
bin.303	Contig141512294	5725.0	7.3	57
bin.303	Contig142421384	11182.0	8.5	56
bin.303	Contig142421385	17847.0	8.4	54
bin.303	Contig142421387	6819.0	8.0	57
bin.303	Contig142950594	5071.0	9.3	57
bin.303	Contig142992895	11570.0	7.9	58
bin.303	Contig143097217	12810.0	8.6	57
bin.303	Contig143171116	9539.0	8.1	60
bin.303	Contig143767485	8840.0	7.8	58
bin.303	Contig144843340	10519.0	8.0	58
bin.303	Contig144843342	6205.0	6.8	57
bin.303	Contig144923020	7114.0	8.4	57
bin.303	Contig146084663	5419.0	7.6	55
bin.303	Contig146602717	7592.0	8.2	56
bin.303	Contig147074454	31393.0	7.8	56
bin.303	Contig147087382	7195.0	8.5	57
bin.303	Contig147671641	23747.0	8.3	57
bin.303	Contig147788703	10055.0	8.3	55
bin.303	Contig147788705	7709.0	6.7	58
bin.303	Contig147788710	11449.0	8.9	57
bin.303	Contig147788711	13852.0	8.1	58
bin.303	Contig148596197	6249.0	7.2	58
bin.303	Contig148688754	9157.0	8.3	56
bin.303	Contig148688756	5525.0	8.2	57
bin.303	Contig148688757	6045.0	9.0	57
bin.303	Contig149294000	6637.0	8.2	58
bin.303	Contig149294003	5721.0	9.0	55
bin.303	Contig149294005	6558.0	8.6	56
bin.303	Contig149294007	12820.0	8.8	58
bin.303	Contig149960696	9093.0	7.4	58
bin.303	Contig150325385	9409.0	8.3	56
bin.303	Contig150325492	5503.0	5.9	56
bin.303	Contig150381717	10453.0	7.2	59
bin.303	Contig150381718	7089.0	8.5	57
bin.303	Contig150597151	9465.0	7.6	59
bin.303	Contig150664997	7403.0	7.4	58
bin.303	Contig150949264	10600.0	8.4	57
bin.303	Contig151097918	5238.0	7.4	58
bin.303	Contig151735168	19396.0	9.1	57
bin.303	Contig151735169	7536.0	8.7	56
bin.303	Contig151735170	20069.0	12.6	55
bin.303	Contig151797264	9282.0	7.5	57
bin.303	Contig152150112	14981.0	7.7	58
bin.303	Contig152306310	17413.0	8.2	55
bin.303	Contig152528466	10434.0	7.7	58
bin.303	Contig152528469	14884.0	8.7	54
bin.303	Contig152566344	5394.0	8.3	58
bin.303	Contig152591151	6322.0	7.1	59
bin.303	Contig152833402	8053.0	7.2	57
bin.303	Contig153131008	6244.0	8.0	59
bin.303	Contig153131010	8933.0	7.5	59
bin.303	Contig153149638	10951.0	7.3	57
bin.303	Contig153174576	12165.0	8.8	56
bin.303	Contig153237175	7885.0	6.1	54
bin.303	Contig153280454	16290.0	8.0	57
bin.303	Contig153299106	17631.0	8.0	58
bin.303	Contig154077343	5164.0	8.0	58
bin.303	Contig154077344	17497.0	7.7	58
bin.303	Contig154077346	7461.0	8.9	55
bin.303	Contig155104088	11261.0	7.4	60
bin.303	Contig155184862	10939.0	7.3	57
bin.303	Contig155309096	22713.0	7.8	59
bin.303	Contig155340162	6000.0	9.8	56
bin.303	Contig155383640	15694.0	7.4	59
bin.303	Contig155576202	10426.0	8.2	57
bin.303	Contig156298866	9388.0	6.9	56
bin.303	Contig156404834	18304.0	7.8	57
bin.303	Contig156404836	8968.0	7.1	59
bin.303	Contig156404837	5143.0	7.8	59
bin.128	Contig3210619	6946.0	6.1	65
bin.128	Contig5032242	7135.0	6.1	68
bin.128	Contig5032243	5750.0	6.3	67
bin.128	Contig5032249	8290.0	5.8	71
bin.128	Contig5294919	7007.0	6.1	72
bin.128	Contig5294921	5427.0	6.3	70
bin.128	Contig6561388	7957.0	6.4	68
bin.128	Contig10655986	6843.0	6.5	69
bin.128	Contig11269920	7392.0	6.9	67
bin.128	Contig13952968	5209.0	5.6	70
bin.128	Contig13979869	5382.0	5.6	69
bin.128	Contig16173992	9561.0	6.1	66
bin.128	Contig16173995	9317.0	5.7	68
bin.128	Contig17256187	5232.0	7.2	67
bin.128	Contig18752427	5601.0	6.1	70
bin.128	Contig19859418	8857.0	6.4	69
bin.128	Contig20384229	6134.0	5.4	69
bin.128	Contig21177061	8382.0	7.0	70
bin.128	Contig21541176	9634.0	6.5	70
bin.128	Contig21541177	5757.0	6.9	70
bin.128	Contig24306221	9862.0	6.3	66
bin.128	Contig25446277	6457.0	7.0	69
bin.128	Contig27831675	5736.0	5.6	70
bin.128	Contig28110303	8440.0	5.8	66
bin.128	Contig28110305	8098.0	6.0	70
bin.128	Contig28235766	5514.0	6.4	72
bin.128	Contig28235772	11877.0	6.0	71
bin.128	Contig28235775	7084.0	6.5	67
bin.128	Contig28344827	5494.0	5.7	69
bin.128	Contig29147411	5452.0	5.5	68
bin.128	Contig29147414	5276.0	5.3	71
bin.128	Contig30082874	9334.0	6.5	68
bin.128	Contig32498456	5280.0	7.1	68
bin.128	Contig32498457	10040.0	6.5	68
bin.128	Contig33551090	5825.0	6.0	72
bin.128	Contig37310182	5677.0	5.9	71
bin.128	Contig37310183	5065.0	5.9	68
bin.128	Contig37888394	12147.0	6.7	70
bin.128	Contig37888397	9295.0	6.0	70
bin.128	Contig37948906	5563.0	6.4	71
bin.128	Contig37948909	11255.0	6.7	71
bin.128	Contig40601965	8607.0	7.0	67
bin.128	Contig40629572	5463.0	6.2	67
bin.128	Contig41237702	8308.0	6.1	69
bin.128	Contig42270772	5558.0	6.3	70
bin.128	Contig42691122	6981.0	5.8	70
bin.128	Contig43493814	5222.0	7.1	67
bin.128	Contig43493816	6551.0	6.7	70
bin.128	Contig43560021	6033.0	6.8	72
bin.128	Contig48977370	16387.0	6.5	67
bin.128	Contig49884218	6345.0	5.7	66
bin.128	Contig50625051	7149.0	6.0	70
bin.128	Contig54716384	6133.0	7.4	68
bin.128	Contig55258282	5919.0	6.7	68
bin.128	Contig55806683	9519.0	7.2	71
bin.128	Contig56791824	5592.0	6.3	69
bin.128	Contig57442178	8847.0	5.9	69
bin.128	Contig61743561	8146.0	5.8	70
bin.128	Contig62881762	8651.0	7.0	69
bin.128	Contig66067280	5365.0	5.9	70
bin.128	Contig67389770	10102.0	7.0	69
bin.128	Contig67389773	5269.0	6.8	68
bin.128	Contig67389780	5515.0	6.6	69
bin.128	Contig67389782	10167.0	6.2	67
bin.128	Contig67389786	7346.0	6.8	70
bin.128	Contig68187728	12279.0	6.4	68
bin.128	Contig68187729	7207.0	5.6	68
bin.128	Contig68720524	9952.0	6.2	70
bin.128	Contig68732986	5825.0	5.6	66
bin.128	Contig68816719	6124.0	6.2	71
bin.128	Contig68913016	8604.0	6.9	68
bin.128	Contig69383319	5582.0	6.7	69
bin.128	Contig69996064	7310.0	7.1	67
bin.128	Contig70695164	7384.0	5.6	70
bin.128	Contig70695165	5119.0	6.7	70
bin.128	Contig74263807	9039.0	7.1	70
bin.128	Contig75175551	5116.0	5.2	71
bin.128	Contig75209802	5136.0	6.3	69
bin.128	Contig75489070	5670.0	7.3	69
bin.128	Contig75528953	9771.0	5.9	68
bin.128	Contig76344062	8574.0	6.9	71
bin.128	Contig76344063	7540.0	5.8	69
bin.128	Contig77680665	8132.0	6.7	67
bin.128	Contig77767232	6532.0	6.0	73
bin.128	Contig77767236	5295.0	7.4	70
bin.128	Contig78343352	6219.0	5.7	67
bin.128	Contig79728560	5539.0	6.6	67
bin.128	Contig79728564	7491.0	7.1	68
bin.128	Contig80413906	11839.0	6.6	70
bin.128	Contig80671777	5310.0	6.1	72
bin.128	Contig81411181	6196.0	6.1	69
bin.128	Contig81749869	7277.0	6.1	71
bin.128	Contig81866805	7499.0	5.7	68
bin.128	Contig82496340	5427.0	7.4	71
bin.128	Contig82496342	9309.0	6.5	69
bin.128	Contig82708759	6711.0	6.1	68
bin.128	Contig84088122	10236.0	6.0	70
bin.128	Contig87965680	8737.0	7.2	69
bin.128	Contig89207707	7226.0	6.8	68
bin.128	Contig89577945	8016.0	6.1	69
bin.128	Contig90734140	8994.0	6.4	65
bin.128	Contig91034956	8183.0	6.1	67
bin.128	Contig92720331	7525.0	6.5	68
bin.128	Contig93346037	7126.0	6.1	69
bin.128	Contig95182124	8570.0	6.4	66
bin.128	Contig95182131	5353.0	6.6	71
bin.128	Contig95773427	6606.0	5.8	71
bin.128	Contig96110597	11279.0	6.1	70
bin.128	Contig97059884	16889.0	6.0	69
bin.128	Contig97275691	5249.0	7.9	69
bin.128	Contig97684013	5797.0	6.5	68
bin.128	Contig97684016	5402.0	6.4	67
bin.128	Contig98822422	11323.0	6.2	71
bin.128	Contig99184714	5350.0	6.3	66
bin.128	Contig99184715	6330.0	5.7	70
bin.128	Contig99196436	5398.0	6.1	69
bin.128	Contig99196439	6443.0	6.1	69
bin.128	Contig99459401	8183.0	6.5	69
bin.128	Contig99798335	8802.0	7.1	67
bin.128	Contig99798337	5514.0	6.0	67
bin.128	Contig100255268	8363.0	6.2	68
bin.128	Contig101467504	8489.0	7.3	71
bin.128	Contig101872457	5764.0	6.0	65
bin.128	Contig101872460	5699.0	7.0	70
bin.128	Contig102054371	17000.0	5.9	70
bin.128	Contig102054373	5825.0	5.3	72
bin.128	Contig102054376	6007.0	6.6	69
bin.128	Contig102054378	7206.0	6.5	70
bin.128	Contig102153787	7617.0	5.9	71
bin.128	Contig103041614	10795.0	7.0	69
bin.128	Contig103459128	11018.0	6.0	69
bin.128	Contig103459135	6971.0	5.9	69
bin.128	Contig103893003	8225.0	6.1	69
bin.128	Contig105111807	6119.0	6.5	70
bin.128	Contig105235034	11931.0	6.0	69
bin.128	Contig105235040	5302.0	6.2	72
bin.128	Contig106442330	13006.0	6.0	71
bin.128	Contig107197031	5948.0	5.6	68
bin.128	Contig108678535	6023.0	6.0	67
bin.128	Contig108678538	8619.0	7.2	67
bin.128	Contig111537616	5857.0	6.1	67
bin.128	Contig111685699	5001.0	6.3	69
bin.128	Contig112200420	9036.0	5.8	70
bin.128	Contig113172273	7877.0	6.3	70
bin.128	Contig113990717	5575.0	5.8	68
bin.128	Contig114338597	5728.0	6.9	68
bin.128	Contig114338598	10645.0	6.0	69
bin.128	Contig114338602	5021.0	7.7	67
bin.128	Contig115020058	6603.0	6.1	67
bin.128	Contig116690302	5051.0	6.5	71
bin.128	Contig116690305	6859.0	7.0	69
bin.128	Contig118619821	14673.0	6.5	68
bin.128	Contig118619822	7893.0	5.9	67
bin.128	Contig118972377	5136.0	6.3	68
bin.128	Contig118972379	7769.0	5.9	67
bin.128	Contig119079091	6573.0	5.8	71
bin.128	Contig119079092	16364.0	5.9	69
bin.128	Contig120034344	5627.0	6.6	67
bin.128	Contig120034351	6306.0	5.4	70
bin.128	Contig120434495	6409.0	6.7	71
bin.128	Contig120434498	5420.0	6.3	69
bin.128	Contig121432043	5531.0	6.5	69
bin.128	Contig121432047	6769.0	7.0	67
bin.128	Contig121784716	6750.0	6.4	71
bin.128	Contig124312060	5114.0	6.1	69
bin.128	Contig124845489	7054.0	6.5	70
bin.128	Contig124869713	8418.0	6.3	66
bin.128	Contig125200130	7824.0	6.8	69
bin.128	Contig126654360	5413.0	6.3	68
bin.128	Contig126846099	5011.0	7.1	69
bin.128	Contig127284635	7174.0	5.9	68
bin.128	Contig127284637	5172.0	6.7	68
bin.128	Contig128772226	7734.0	7.2	71
bin.128	Contig128901522	9905.0	6.5	67
bin.128	Contig128901535	11243.0	7.0	68
bin.128	Contig128941580	7738.0	6.1	72
bin.128	Contig129437803	6748.0	6.2	68
bin.128	Contig130638410	5438.0	6.7	68
bin.128	Contig131613370	6073.0	5.2	70
bin.128	Contig131613371	7185.0	6.7	69
bin.128	Contig131613372	5807.0	6.3	71
bin.128	Contig131613374	11644.0	7.1	69
bin.128	Contig131899921	11856.0	6.5	71
bin.128	Contig132894037	8955.0	5.2	69
bin.128	Contig134097169	10069.0	6.4	68
bin.128	Contig134401264	8826.0	7.0	70
bin.128	Contig134815556	5879.0	6.0	69
bin.128	Contig135144139	5663.0	5.8	69
bin.128	Contig135144140	6804.0	6.7	69
bin.128	Contig135485567	5208.0	6.2	69
bin.128	Contig135540880	5035.0	6.3	71
bin.128	Contig136779866	7388.0	6.0	69
bin.128	Contig136779869	9528.0	6.0	70
bin.128	Contig137390969	6791.0	6.2	69
bin.128	Contig137390973	8081.0	6.4	66
bin.128	Contig137390974	5523.0	4.8	70
bin.128	Contig138956342	10812.0	6.7	69
bin.128	Contig139086175	5291.0	5.8	68
bin.128	Contig139863117	13309.0	8.2	71
bin.128	Contig139936411	9782.0	6.3	68
bin.128	Contig139954784	8780.0	8.3	66
bin.128	Contig139973029	5803.0	6.2	69
bin.128	Contig139973035	12645.0	6.2	69
bin.128	Contig140788506	8197.0	6.2	69
bin.128	Contig140788507	5546.0	6.2	69
bin.128	Contig141280486	5092.0	5.8	70
bin.128	Contig141992638	5805.0	6.1	70
bin.128	Contig142655021	6049.0	6.3	70
bin.128	Contig143011320	5031.0	5.5	67
bin.128	Contig143745171	5508.0	6.2	69
bin.128	Contig143745175	7169.0	6.4	70
bin.128	Contig143751510	7612.0	7.2	71
bin.128	Contig143755164	7049.0	6.8	66
bin.128	Contig143896328	5212.0	6.7	68
bin.128	Contig143896331	5682.0	7.6	68
bin.128	Contig144216166	7493.0	6.6	71
bin.128	Contig144357745	6138.0	6.9	71
bin.128	Contig144432117	5595.0	6.0	69
bin.128	Contig144609510	8564.0	6.1	67
bin.128	Contig144652542	6274.0	7.1	69
bin.128	Contig145207063	6249.0	6.7	70
bin.128	Contig145207064	5998.0	6.5	70
bin.128	Contig145207069	6199.0	6.3	71
bin.128	Contig145771330	6035.0	6.9	69
bin.128	Contig145771332	5685.0	6.5	70
bin.128	Contig146090786	5127.0	6.3	69
bin.128	Contig146982038	8387.0	6.5	69
bin.128	Contig146982039	5610.0	5.9	68
bin.128	Contig147721774	7975.0	7.0	71
bin.128	Contig148435685	8619.0	6.8	70
bin.128	Contig148886297	6562.0	6.7	67
bin.128	Contig150065770	13629.0	6.5	71
bin.128	Contig150220155	7230.0	7.0	69
bin.128	Contig150387338	6276.0	6.7	69
bin.128	Contig151320632	14758.0	6.8	66
bin.128	Contig151531525	6218.0	7.4	70
bin.128	Contig151531526	13679.0	7.0	69
bin.128	Contig151834482	12218.0	6.1	70
bin.128	Contig152385680	6079.0	6.3	69
bin.128	Contig152447838	6059.0	6.0	72
bin.128	Contig153917025	8153.0	6.5	70
bin.128	Contig154114749	5709.0	6.2	68
bin.128	Contig154114750	9836.0	6.4	70
bin.128	Contig154114762	5052.0	6.5	70
bin.128	Contig154114763	6829.0	6.7	69
bin.128	Contig154272603	8724.0	7.6	68
bin.128	Contig154465473	7070.0	5.8	70
bin.128	Contig154465475	10997.0	6.3	71
bin.128	Contig154465477	5530.0	6.0	66
bin.128	Contig154465480	5120.0	6.7	72
bin.128	Contig154786985	7645.0	6.5	70
bin.128	Contig155048769	6554.0	6.7	69
bin.128	Contig155197319	11099.0	6.4	70
bin.128	Contig155464329	7841.0	5.6	70
bin.128	Contig155950583	6295.0	5.8	72
bin.128	Contig156311473	10801.0	6.6	68
bin.128	Contig156311474	9065.0	7.1	68
bin.128	Contig156311477	6103.0	7.2	68
bin.128	Contig147172946	5223.0	17.5	59
bin.152	Contig2675793	6776.0	8.1	57
bin.152	Contig2986145	5304.0	12.0	62
bin.152	Contig5016149	7028.0	10.6	59
bin.152	Contig5643171	5470.0	12.0	61
bin.152	Contig9248268	5070.0	11.5	63
bin.152	Contig9560105	6390.0	11.1	61
bin.152	Contig9560107	5260.0	11.4	60
bin.152	Contig10124346	5812.0	11.2	61
bin.152	Contig15930546	5002.0	7.4	57
bin.152	Contig17993398	5397.0	11.5	59
bin.152	Contig18095457	5411.0	10.9	59
bin.152	Contig19645919	6648.0	11.9	61
bin.152	Contig21119780	5317.0	9.8	58
bin.152	Contig29426737	6666.0	12.1	62
bin.152	Contig32252744	5224.0	11.0	61
bin.152	Contig32991431	5069.0	8.0	64
bin.152	Contig33803504	8631.0	11.3	61
bin.152	Contig36522491	5126.0	11.2	61
bin.152	Contig36644528	5803.0	10.6	60
bin.152	Contig37210668	7059.0	9.6	62
bin.152	Contig39360714	5132.0	12.0	62
bin.152	Contig39620053	7308.0	12.7	60
bin.152	Contig41337405	6252.0	11.7	62
bin.152	Contig42707860	8655.0	11.7	60
bin.152	Contig46194013	6305.0	10.8	62
bin.152	Contig51248962	7442.0	12.2	63
bin.152	Contig51248963	7005.0	11.3	61
bin.152	Contig51963589	6969.0	13.4	60
bin.152	Contig55992012	5583.0	8.5	61
bin.152	Contig57773260	5719.0	12.0	62
bin.152	Contig59462923	8481.0	11.4	64
bin.152	Contig59495607	8635.0	11.2	61
bin.152	Contig60257034	6295.0	11.9	62
bin.152	Contig61530060	7370.0	8.7	58
bin.152	Contig62661095	5263.0	12.1	63
bin.152	Contig64097319	6228.0	11.6	63
bin.152	Contig68704099	7141.0	13.2	60
bin.152	Contig70814199	14010.0	11.5	60
bin.152	Contig70814200	9923.0	12.2	57
bin.152	Contig72031956	5707.0	10.7	62
bin.152	Contig73137118	6136.0	11.8	61
bin.152	Contig75603100	7203.0	10.5	63
bin.152	Contig76943550	11245.0	7.7	59
bin.152	Contig77509437	6747.0	11.8	62
bin.152	Contig78314775	13145.0	10.7	60
bin.152	Contig79773014	6638.0	11.6	63
bin.152	Contig80408372	5299.0	12.7	60
